school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,dataset_source,gender,race_ethnicity,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,avg_score
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,10,unknown,unknown,9.5,general,Exam_Performance,male,group E,some high school,free/reduced,none,49.0,54.0,40.0,47.7
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,13,unknown,unknown,15.8,general,Exam_Performance,female,group C,bachelor's degree,free/reduced,completed,78.0,80.0,79.0,79.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,16.5,general,Exam_Performance,female,group B,master's degree,free/reduced,none,82.0,86.0,80.0,82.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,16.3,general,Exam_Performance,female,group A,some high school,free/reduced,none,86.0,87.0,71.0,81.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,19.1,general,Exam_Performance,male,group C,master's degree,free/reduced,completed,97.0,100.0,89.0,95.3
unknown,unknown,19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,18.3,general,Exam_Performance,male,group A,high school,standard,completed,100.0,83.0,92.0,91.7
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,11.7,general,Exam_Performance,male,group E,bachelor's degree,free/reduced,none,65.0,52.0,58.0,58.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,9,unknown,unknown,16.7,general,Exam_Performance,female,group E,some high school,free/reduced,completed,94.0,82.0,75.0,83.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,12,unknown,unknown,19.5,general,Exam_Performance,male,group A,bachelor's degree,free/reduced,completed,100.0,100.0,92.0,97.3
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,16.0,general,Exam_Performance,female,group B,master's degree,standard,none,71.0,86.0,83.0,80.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,10.2,general,Exam_Performance,male,group A,associate's degree,free/reduced,completed,51.0,58.0,44.0,51.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,9.7,general,Exam_Performance,male,group C,bachelor's degree,free/reduced,none,38.0,54.0,53.0,48.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,11,unknown,unknown,14.5,general,Exam_Performance,male,group C,some college,free/reduced,completed,78.0,76.0,63.0,72.3
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,19.9,general,Exam_Performance,female,group B,some college,free/reduced,none,100.0,100.0,99.0,99.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,19.7,general,Exam_Performance,male,group A,bachelor's degree,free/reduced,completed,100.0,100.0,96.0,98.7
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,19.5,general,Exam_Performance,male,group C,bachelor's degree,standard,completed,96.0,97.0,100.0,97.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,13.9,general,Exam_Performance,female,group E,high school,free/reduced,completed,73.0,71.0,64.0,69.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,9.0,general,Exam_Performance,male,group E,high school,free/reduced,none,48.0,44.0,43.0,45.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,10.2,general,Exam_Performance,male,group C,master's degree,standard,none,56.0,55.0,42.0,51.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,14.2,general,Exam_Performance,female,group D,master's degree,standard,none,65.0,70.0,78.0,71.0
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,17.3,general,Exam_Performance,male,group B,bachelor's degree,free/reduced,none,91.0,85.0,83.0,86.3
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,8,unknown,unknown,14.3,general,Exam_Performance,male,group E,master's degree,standard,completed,69.0,75.0,70.0,71.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,17.1,general,Exam_Performance,male,group D,associate's degree,free/reduced,completed,72.0,84.0,100.0,85.3
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,12.2,general,Exam_Performance,female,group A,some college,free/reduced,none,60.0,59.0,64.0,61.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,9.3,general,Exam_Performance,female,group D,high school,standard,completed,49.0,53.0,38.0,46.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,10.1,general,Exam_Performance,female,group A,associate's degree,free/reduced,completed,49.0,44.0,58.0,50.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,13.3,general,Exam_Performance,male,group A,master's degree,free/reduced,none,61.0,73.0,66.0,66.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,7,unknown,unknown,17.9,general,Exam_Performance,male,group D,master's degree,free/reduced,completed,87.0,90.0,91.0,89.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,10,unknown,unknown,10.9,general,Exam_Performance,male,group C,some college,free/reduced,none,67.0,47.0,50.0,54.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,19.1,general,Exam_Performance,male,group C,associate's degree,free/reduced,completed,95.0,93.0,98.0,95.3
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,23,unknown,unknown,15.1,general,Exam_Performance,female,group A,high school,free/reduced,completed,78.0,71.0,77.0,75.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,17.1,general,Exam_Performance,female,group B,master's degree,standard,none,84.0,87.0,86.0,85.7
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,17.9,general,Exam_Performance,female,group B,associate's degree,free/reduced,completed,96.0,83.0,90.0,89.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,19.7,general,Exam_Performance,female,group A,some high school,free/reduced,none,99.0,99.0,97.0,98.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,14.5,general,Exam_Performance,male,group C,associate's degree,standard,none,61.0,72.0,85.0,72.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,12.5,general,Exam_Performance,male,group A,master's degree,standard,none,61.0,71.0,56.0,62.7
unknown,unknown,19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,unknown,unknown,9.5,general,Exam_Performance,male,group D,some college,standard,completed,47.0,50.0,45.0,47.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,unknown,unknown,15.3,general,Exam_Performance,female,group E,master's degree,free/reduced,none,82.0,70.0,77.0,76.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,14.4,general,Exam_Performance,female,group E,some high school,free/reduced,completed,73.0,73.0,70.0,72.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,12.3,general,Exam_Performance,male,group D,some high school,free/reduced,none,67.0,70.0,48.0,61.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,16.1,general,Exam_Performance,female,group B,bachelor's degree,free/reduced,completed,82.0,75.0,85.0,80.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,18.5,general,Exam_Performance,male,group C,high school,free/reduced,completed,88.0,92.0,97.0,92.3
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,10.6,general,Exam_Performance,female,group D,associate's degree,free/reduced,completed,58.0,48.0,53.0,53.0
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,14.9,general,Exam_Performance,female,group B,associate's degree,free/reduced,none,66.0,74.0,84.0,74.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,15.1,general,Exam_Performance,female,group D,some college,free/reduced,completed,74.0,74.0,78.0,75.3
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,6.9,general,Exam_Performance,female,group A,master's degree,free/reduced,none,36.0,36.0,32.0,34.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,8,unknown,unknown,19.1,general,Exam_Performance,male,group A,some high school,standard,completed,89.0,98.0,100.0,95.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,15.8,general,Exam_Performance,male,group A,master's degree,free/reduced,completed,82.0,75.0,80.0,79.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,14.9,general,Exam_Performance,female,group B,master's degree,free/reduced,completed,77.0,77.0,70.0,74.7
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,15.7,general,Exam_Performance,male,group C,high school,standard,none,100.0,66.0,70.0,78.7
unknown,unknown,20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,16.2,general,Exam_Performance,male,group B,master's degree,standard,completed,76.0,89.0,78.0,81.0
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,12.5,general,Exam_Performance,male,group B,bachelor's degree,free/reduced,completed,63.0,70.0,54.0,62.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,18.4,general,Exam_Performance,male,group A,master's degree,free/reduced,completed,100.0,97.0,79.0,92.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,12.9,general,Exam_Performance,male,group A,some high school,free/reduced,none,66.0,59.0,69.0,64.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,18.5,general,Exam_Performance,female,group A,some high school,standard,none,94.0,89.0,94.0,92.3
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,12.9,general,Exam_Performance,female,group C,master's degree,free/reduced,completed,65.0,62.0,67.0,64.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,7,unknown,unknown,18.9,general,Exam_Performance,male,group D,bachelor's degree,free/reduced,completed,94.0,100.0,90.0,94.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,9,unknown,unknown,13.3,general,Exam_Performance,male,group D,high school,standard,none,66.0,69.0,64.0,66.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,18.3,general,Exam_Performance,female,group B,bachelor's degree,free/reduced,completed,92.0,91.0,91.0,91.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,19.7,general,Exam_Performance,male,group E,some college,standard,completed,100.0,95.0,100.0,98.3
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,14.8,general,Exam_Performance,female,group A,master's degree,standard,none,70.0,77.0,75.0,74.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,17.0,general,Exam_Performance,female,group A,master's degree,free/reduced,completed,69.0,92.0,94.0,85.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,6,unknown,unknown,16.3,general,Exam_Performance,male,group E,some college,standard,completed,84.0,78.0,82.0,81.3
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,7,unknown,unknown,4.3,general,Exam_Performance,female,group E,some college,free/reduced,completed,14.0,23.0,28.0,21.7
unknown,unknown,18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,26,unknown,unknown,15.8,general,Exam_Performance,female,group C,some high school,standard,completed,78.0,85.0,74.0,79.0
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,11.2,general,Exam_Performance,male,group E,associate's degree,standard,none,62.0,57.0,49.0,56.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,unknown,unknown,13.9,general,Exam_Performance,male,group E,master's degree,free/reduced,completed,75.0,76.0,58.0,69.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,8,unknown,unknown,16.5,general,Exam_Performance,female,group D,master's degree,standard,none,79.0,81.0,87.0,82.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,14,unknown,unknown,13.1,general,Exam_Performance,male,group E,associate's degree,standard,completed,75.0,62.0,60.0,65.7
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,14.7,general,Exam_Performance,female,group B,some high school,free/reduced,completed,68.0,76.0,76.0,73.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,10.9,general,Exam_Performance,female,group A,some high school,free/reduced,none,56.0,54.0,53.0,54.3
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,14.0,general,Exam_Performance,male,group E,bachelor's degree,standard,none,71.0,74.0,65.0,70.0
unknown,unknown,17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,13.2,general,Exam_Performance,female,group D,bachelor's degree,free/reduced,none,64.0,70.0,64.0,66.0
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,18.9,general,Exam_Performance,male,group A,some college,standard,completed,83.0,100.0,100.0,94.3
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,16.9,general,Exam_Performance,female,group C,some college,standard,completed,91.0,76.0,87.0,84.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,unknown,unknown,13.7,general,Exam_Performance,female,group B,high school,standard,none,65.0,76.0,65.0,68.7
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,5,unknown,unknown,20.0,general,Exam_Performance,female,group E,some high school,free/reduced,completed,100.0,100.0,100.0,100.0
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,14.0,general,Exam_Performance,male,group D,associate's degree,free/reduced,completed,70.0,72.0,68.0,70.0
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,unknown,unknown,14.5,general,Exam_Performance,male,group D,bachelor's degree,free/reduced,none,69.0,74.0,75.0,72.7
unknown,unknown,15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,unknown,unknown,17.5,general,Exam_Performance,female,group A,some high school,standard,completed,96.0,100.0,66.0,87.3
unknown,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,15.4,general,Exam_Performance,female,group A,bachelor's degree,free/reduced,none,79.0,75.0,77.0,77.0
unknown,unknown,14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,3,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,4,unknown,unknown,16.7,general,Exam_Performance,male,group A,some high school,standard,completed,84.0,94.0,73.0,83.7
